N° Ticket;Statut;Titre;N° PPV Site;Nom du Site;Code Banco;Nom Contrat;Code Agence;Agence;Région;Util. Demandeur;Util. Prise en compte;Util. Resp. Ticket;Util. Cloture;Date Demande;Date Prise en compte;Date Réal. Prog.;Date Cloture;Type de compte;Imputation;
29315;Cloturé sans suite;Erreur bandeau de com;81204;COURNONTERRAL QSECTO Sainte Cécile;2945;BAS LANGUEDOC (SIAE);1111;AG Thau Méditerranée;Occitanie;VJ5510;HCE437;HCE437;HCE437;2019-11-06;2019-11-07;2019-11-07;2019-11-07;Exploitation;-;
29311;Cloturé sans suite;Ajouter information;15699;MARSEILLAN PR Grau de Rieu;24610;SETE AGGLOPOLE MEDITERRANEE - MARSEILLAN;1111;AG Thau Méditerranée;Occitanie;ICA467;IAF033;IAF033;IAF033;2019-11-06;2019-11-08;2019-11-08;2019-11-08;Exploitation;-;
29304;Cloturé;débitmètres;;;14768;FONT-ROMEU-ODEILLO-VIA;1113;AG Aude Pyrénées Orientales;Occitanie;AX4114;AFG555;AFG555;AFG555;2019-11-06;2019-11-14;2019-11-29;2019-11-14;Exploitation;-;
29301;Cloturé sans suite;DEF COM GPRS;15804;VIC LA GARDIOLE PR DIP Roubine;24611;SETE AGGLOPOLE MEDITERRANEE - MIREVAL ET VIC LA GARDIOLE;1111;AG Thau Méditerranée;Occitanie;CEF548;HCE437;HCE437;HCE437;2019-11-06;2019-11-06;2019-11-07;2019-11-07;Exploitation;-;
29300;Cloturé sans suite;Tableur figé;96788;PIGNAN QSECTO ZAC St Estève;2945;BAS LANGUEDOC (SIAE);1111;AG Thau Méditerranée;Occitanie;VJ5510;GJH222;GJH222;GJH222;2019-11-06;2019-12-04;2019-12-05;2019-12-10;Exploitation;-;
29299;Cloturé sans suite;Erreur sur les alarmes du synoptique;88806;TARGASSONNE STEP Nouvelle;20683;EGAT-TARGASONNE (SI);1113;AG Aude Pyrénées Orientales;Occitanie;DR4105;;;AFG555;2019-11-06;1970-01-01;1970-01-01;2019-11-14;Exploitation;-;
29289;Cloturé sans suite;Bruit du PC Topkapi de la STEP;15847;SETE STEP;24592;SETE AGGLOPOLE MEDITERRANEE - THAU MARITIMA;1111;AG Thau Méditerranée;Occitanie;OS4116;GJH222;GJH222;GJH222;2019-11-06;2019-11-07;2019-11-07;2020-04-23;Exploitation;-;
29286;Cloturé sans suite;Passage en GPRS;85009;LESPINASSE PR Che de Beldou 1;27312;TOULOUSE MÉTROPOLE - ASTEO;1137;AG Toulouse;Occitanie;GEG321;AIH262;AIH262;AIH262;2019-11-06;2019-11-07;2019-11-22;2019-12-04;Exploitation;-;
29285;Cloturé sans suite;Passage en GPRS;21123;UCHAUD PR Moulin;11139;UCHAUD;1109;AG Occitanie Nord Est;Occitanie;FCK343;FCK343;FCK343;FCK343;2019-11-06;2019-11-06;2019-11-21;2020-03-30;Exploitation;-;
29283;Cloturé sans suite;Integration;65456;UCHAUD Surpresseur Saint Boudou;11138;UCHAUD;1109;AG Occitanie Nord Est;Occitanie;FFI241;FCK343;FCK343;FCK343;2019-11-06;2019-11-06;2019-11-21;2019-11-08;Exploitation;-;
29282;Cloturé sans suite;COM HS;15898;AUBORD STEP Bernis;9404;SMTTEU AUBORD-BERNIS (Synd. Mixte de Transport et de Traitement des Eaux Usées);1109;AG Occitanie Nord Est;Occitanie;FCK343;FCK343;FCK343;FCK343;2019-11-06;2019-11-06;2019-11-06;2019-11-08;Exploitation;-;
29272;Cloturé;A créer sur TPK;106154;SAINT-MARTIN-LE-VIEIL MHEU1 chemin départemental;24276;CA CARCASSONNE AGGLO - Lot n°2 - Assainissement collectif;1113;AG Aude Pyrénées Orientales;Occitanie;SQ5713;AFG555;AFG555;AFG555;2019-11-05;2019-11-14;2019-11-29;2020-01-15;Exploitation;-;
29270;Cloturé sans suite;A créer sur TPK;106156;VENTENAC-CABARDÈS MHEU1 rue du moulin;24276;CA CARCASSONNE AGGLO - Lot n°2 - Assainissement collectif;1113;AG Aude Pyrénées Orientales;Occitanie;SQ5713;AFG555;GJH222;GJH222;2019-11-05;2019-11-14;2019-11-29;2019-12-15;Exploitation;-;
29269;Cloturé sans suite;A créer sur TPK;106155;VILLEDUBERT MHEU1 route d'orbiel;24276;CA CARCASSONNE AGGLO - Lot n°2 - Assainissement collectif;1113;AG Aude Pyrénées Orientales;Occitanie;SQ5713;AFG555;GJH222;GJH222;2019-11-05;2019-11-14;2019-11-29;2019-12-15;Exploitation;-;
29260;Cloturé sans suite;Modification d'une cellule;67112;PIGNAN QSECTO La Bornière;2945;BAS LANGUEDOC (SIAE);1111;AG Thau Méditerranée;Occitanie;VJ5510;HCE437;HCE437;HCE437;2019-11-05;2019-11-05;2019-11-05;2019-11-05;Exploitation;-;
29252;Cloturé sans suite;Passage en GPRS;15840;SETE PR Quai des Moulins;24592;SETE AGGLOPOLE MEDITERRANEE - THAU MARITIMA;1111;AG Thau Méditerranée;Occitanie;DGH201;GJH222;GJH222;GJH222;2019-11-05;2019-11-05;2019-11-05;2019-11-08;Exploitation;-;
29251;Cloturé sans suite;Rangement poste Sebastien ALEGRE;;;;;1112;AG Béziers Méditerranée;Occitanie;PLA290;GJH222;GJH222;GJH222;2019-11-05;2019-11-12;2019-11-12;2019-11-12;Exploitation;-;
29248;Cloturé sans suite;PR Centaure;;;17828;CU Toulouse Métropole - Réseaux d'asst EU & EP - Bassin Nord (11 communes);1110;AG Pyrénées Val de Garonne;Occitanie;GEG321;AIH262;AIH262;AIH262;2019-11-05;2019-11-07;2019-11-22;2019-11-07;Exploitation;-;
29245;Cloturé sans suite;PR Euronord;;;17828;CU Toulouse Métropole - Réseaux d'asst EU & EP - Bassin Nord (11 communes);1110;AG Pyrénées Val de Garonne;Occitanie;GEG321;AIH262;AIH262;AIH262;2019-11-05;2019-11-07;2019-11-22;2019-11-07;Exploitation;-;
29233;Cloturé sans suite;Absence de données;83429;SERIGNAN SIRENE  rive droite aire caravane;22485;L'EAU DE BÉZIERS MEDITERRANEE - LOT 2;1112;AG Béziers Méditerranée;Occitanie;JA4108;IAF033;IAF033;GJH222;2019-11-05;2019-11-05;2019-11-05;2019-11-05;Exploitation;-;
29229;Cloturé sans suite;Mise en place accès secours 4G;;;;;1111;AG Thau Méditerranée;Occitanie;GJH222;GJH222;HCE437;GJH222;2019-11-05;2019-11-05;2019-11-13;2020-01-23;Exploitation;-;
29208;Cloturé sans suite;Impossible d'appeler le site;13422;AGDE CAP PR03 Plan des Boucaniers GE;10069;CA Hérault Méditerranée - AGDE;1111;AG Thau Méditerranée;Occitanie;DJ4073;GJH222;GJH222;GJH222;2019-11-05;2019-11-05;2019-11-05;2019-11-05;Exploitation;-;
29204;Cloturé sans suite;Alerte Carte ILO;;;;;HC115;Hors Contrat;Occitanie;IAF033;IAF033;IAF033;IAF033;2019-11-05;2019-11-05;2019-11-30;2019-11-13;Exploitation;-;
29175;Cloturé sans suite;Passage en GPRS / GSM Data;76361;POMÉROLS Reprise Pinet;2945;BAS LANGUEDOC (SIAE);1111;AG Thau Méditerranée;Occitanie;GDC408;HCE437;HCE437;HCE437;2019-11-04;2019-11-04;2019-11-05;2019-11-07;Exploitation;-;
29165;Cloturé sans suite;Carte GPRS HS;94428;LE GRAU-DU-ROI Capteur Réseau EU 12 Rue des Combattants;21585;TERRES DE CAMARGUE (CC);1109;AG Occitanie Nord Est;Occitanie;IFD089;FCK343;FCK343;FCK343;2019-11-04;2019-11-04;2019-11-04;2019-11-04;Exploitation;-;
29081;Cloturé sans suite;Basculement SETOM;;;;;1137;AG Toulouse;Occitanie;AIH262;AIH262;AIH262;AIH262;2019-11-04;2019-11-04;2019-11-04;2019-12-09;Exploitation;-;
29079;Cloturé sans suite;Rajout de 2 Alarmes;85117;FLOURENS STEP;27312;TOULOUSE MÉTROPOLE - ASTEO;1137;AG Toulouse;Occitanie;FAC497;AIH262;AIH262;AIH262;2019-11-04;2019-11-08;2019-11-23;2019-11-08;Exploitation;-;
29052;Cloturé sans suite;Changement n°tel EL;;;;;1109;AG Occitanie Nord Est;Occitanie;GJH222;FCK343;FCK343;FCK343;2019-10-31;2019-10-31;2019-10-31;2019-10-31;Exploitation;-;
29050;Cloturé sans suite;Remontée donnée Casmayou A;94958;LE GRAU-DU-ROI SIRENE+COURANTOMETRE Pont tournant;21585;TERRES DE CAMARGUE (CC);1109;AG Occitanie Nord Est;Occitanie;FCK343;FCK343;FCK343;FCK343;2019-10-31;2019-10-31;2019-10-31;2019-11-08;Exploitation;-;
29045;Cloturé;Alarme Débit Pr Les angles;51202;FORMIGUÈRES STEP Les Angles;18156;SIVU FORMIGUERES LES ANGLES - Exploitation de la STEP;1113;AG Aude Pyrénées Orientales;Occitanie;DR4105;AFG555;AFG555;AFG555;2019-10-31;2019-11-14;2019-11-29;2019-11-14;Exploitation;-;
29044;Cloturé sans suite;Mise à jour des courbes des PR;;;;;1112;AG Béziers Méditerranée;Occitanie;GJH222;QJA840;QJA840;QJA840;2019-10-31;2019-10-31;2019-11-15;2019-12-23;Exploitation;-;
29020;Cloturé sans suite;Certificats S4w tool EXPIRES;;;;;1111;AG Thau Méditerranée;Occitanie;CBE427;GJH222;GJH222;GJH222;2019-10-31;2019-10-31;2019-10-31;2019-10-31;Exploitation;-;
29000;Cloturé sans suite;Formation AD Blue;;;;;HC115;Hors Contrat;Occitanie;GJH222;FCK343;FCK343;FCK343;2019-10-31;2019-10-31;2019-11-15;2019-12-02;Exploitation;-;
28986;Cloturé sans suite;Période d'archivage pour Diag Perm;;;;;1112;AG Béziers Méditerranée;Occitanie;XOA189;GJH222;GJH222;GJH222;2019-10-30;2019-10-30;2019-10-30;2019-10-30;Exploitation;-;
28981;Cloturé sans suite;Remplacement Switch STEP Agde;;;;;1111;AG Thau Méditerranée;Occitanie;IAF033;IAF033;IAF033;IAF033;2019-10-30;2019-10-30;2019-10-31;2019-11-05;Exploitation;-;
28976;Cloturé sans suite;Mise à jour Océane;105184;MONS PR Payrals;27312;TOULOUSE MÉTROPOLE - ASTEO;1137;AG Toulouse;Occitanie;GJH222;GJH222;OYA854;AIH262;2019-10-30;2019-10-30;2019-10-30;2020-04-29;Exploitation;-;
28971;Cloturé sans suite;Synoptique PR Vendre;;;;;1112;AG Béziers Méditerranée;Occitanie;QJA840;QJA840;QJA840;QJA840;2019-10-30;2019-10-30;2019-11-14;2019-10-31;Exploitation;-;
28965;Cloturé sans suite;Absence de donnée sur Aquacalc;;;;;1111;AG Thau Méditerranée;Occitanie;ECE456;GJH222;GJH222;GJH222;2019-10-30;2019-10-30;2019-10-30;2019-10-30;Exploitation;-;
28957;Cloturé sans suite;Rajout information Vanne;21216;POUSSAN Réservoir Surpresseur;2945;BAS LANGUEDOC (SIAE);1111;AG Thau Méditerranée;Occitanie;GDC408;HCE437;HCE437;HCE437;2019-10-30;2019-10-30;2019-10-30;2019-10-30;Exploitation;-;
28956;Cloturé sans suite;Remplacement des onduleurs;69903;MARSEILLAN DP Salle Télécontrole Marseillan;HC115;Hors Contrat;HC115;Hors Contrat;Occitanie;GJH222;GJH222;IAF033;IAF033;2019-10-30;2019-10-30;2019-10-30;2020-01-21;Exploitation;-;
28952;Cloturé sans suite;Modifs S500;21185;AIMARGUES UTEP+Reservoir+ Traitement pesticides village;4535;AIMARGUES;1109;AG Occitanie Nord Est;Occitanie;IFD089;FCK343;FCK343;FCK343;2019-10-30;2019-10-31;2019-11-15;2019-10-31;Exploitation;-;
28951;Cloturé sans suite;Mauvais groupe d'astreinte;21179;SETE QVEG SBL vers L'eau d'Issanka Villeroy;2945;BAS LANGUEDOC (SIAE);1111;AG Thau Méditerranée;Occitanie;EDK536;GJH222;GJH222;GJH222;2019-10-30;2019-10-30;2019-10-30;2019-10-30;Exploitation;-;
28945;Cloturé sans suite;reservoir vendres plages;87807;VENDRES Réservoir+Pompage Bord de Mer;20429;CC LA DOMITIENNE - VENDRES;1112;AG Béziers Méditerranée;Occitanie;ICG507;IAF033;IAF033;IAF033;2019-10-30;2019-10-30;2019-10-30;2019-10-30;Exploitation;-;
28934;Cloturé sans suite;topkapi sete;;;24592;SETE AGGLOPOLE MEDITERRANEE - THAU MARITIMA;1111;AG Thau Méditerranée;Occitanie;BGJ399;IAF033;IAF033;IAF033;2019-10-30;2019-12-03;2019-12-03;2019-12-03;Exploitation;-;
28915;Cloturé sans suite;Modif niv Alarme;15999;SAINT-SÉRIÈS PR ancienne step St Seriès;8324;SIVOM DE CAMMAOU - ST SERIES SATURARGUES;1109;AG Occitanie Nord Est;Occitanie;FCK343;FCK343;FCK343;FCK343;2019-10-29;2019-10-29;2019-10-29;2019-10-29;Exploitation;-;
28914;Cloturé sans suite;Modif niv Alarme;15875;AIGUES MORTES PR fraternite;21585;TERRES DE CAMARGUE (CC);1109;AG Occitanie Nord Est;Occitanie;IFD089;FCK343;FCK343;FCK343;2019-10-29;2019-10-29;2019-10-29;2019-10-29;Exploitation;-;
28913;Cloturé sans suite;Modif niv Alarme;15872;AIGUES MORTES PR boudres;21585;TERRES DE CAMARGUE (CC);1109;AG Occitanie Nord Est;Occitanie;IFD089;FCK343;FCK343;FCK343;2019-10-29;2019-10-29;2019-10-29;2019-10-29;Exploitation;-;
28912;Cloturé sans suite;Modif niv Alarme;77361;SAINT JUST PR Lot la Sepette;27989;SIVOM DE LA PALUS;1109;AG Occitanie Nord Est;Occitanie;IFD089;FCK343;FCK343;FCK343;2019-10-29;2019-10-29;2019-10-29;2019-10-29;Exploitation;-;
28910;Cloturé sans suite;Passage GPRS;15877;AIGUES MORTES PR saint louis;21585;TERRES DE CAMARGUE (CC);1109;AG Occitanie Nord Est;Occitanie;IFD089;FCK343;FCK343;FCK343;2019-10-29;2019-10-29;2019-10-29;2019-10-29;Exploitation;-;
28909;Cloturé;Création carte GPRS;64524;MOUX STEP;29487;MOUX - Exploitation du service de l'assainissement;1113;AG Aude Pyrénées Orientales;Occitanie;IHC554;AFG555;AFG555;AFG555;2019-10-29;2019-10-29;2019-10-29;2019-10-29;Exploitation;-;
28908;Cloturé;Modification;73026;CARCASSONNE PR+DO Grèzes;24276;CA CARCASSONNE AGGLO - Lot n°2 - Assainissement collectif;1113;AG Aude Pyrénées Orientales;Occitanie;SQ5713;AFG555;AFG555;AFG555;2019-10-29;2019-10-29;2019-10-29;2019-10-29;Exploitation;-;
28903;Cloturé sans suite;Remontées données;78641;CORCONNE STEP;14198;CORCONNE;1109;AG Occitanie Nord Est;Occitanie;CAL408;FCK343;FCK343;FCK343;2019-10-29;2019-10-29;2019-10-29;2019-10-29;Exploitation;-;
28901;Cloturé sans suite;Problème remontée de donnée;16408;LA GRANDE-MOTTE QVEG CCTC vers SAUR pont des Abimes (Secours);24712;TERRE DE CAMARGUE (CC);1109;AG Occitanie Nord Est;Occitanie;HBK092;GJH222;GJH222;GJH222;2019-10-29;2019-10-31;2019-10-31;2019-10-31;Exploitation;-;
28900;Cloturé sans suite;Problème remontée de donnée;84663;BOUILLAC Réservoir  le Poujol;7240;PLATEAU MONTBAZENS RIGNAC (SI);1109;AG Occitanie Nord Est;Occitanie;HBK092;GJH222;GJH222;GJH222;2019-10-29;2019-10-31;2019-10-31;2019-11-12;Exploitation;-;
28898;Cloturé sans suite;Problème remontée de donnée;66763;AUZITS QVEG15 PMR vers Auzits Aubin;7240;PLATEAU MONTBAZENS RIGNAC (SI);1109;AG Occitanie Nord Est;Occitanie;HBK092;GJH222;GJH222;GJH222;2019-10-29;2019-10-31;2019-10-31;2019-10-31;Exploitation;-;
28897;Cloturé sans suite;Problème remontée de donnée;66763;AUZITS QVEG15 PMR vers Auzits Aubin;7240;PLATEAU MONTBAZENS RIGNAC (SI);1109;AG Occitanie Nord Est;Occitanie;HBK092;GJH222;GJH222;GJH222;2019-10-29;2019-10-31;2019-10-31;2019-10-31;Exploitation;-;
28896;Cloturé sans suite;Problème remontée de donnée;16141;LUC-LA-PRIMAUBE QAEG Q112 Ségala vers PMR La Capelle St Martin;7240;PLATEAU MONTBAZENS RIGNAC (SI);1109;AG Occitanie Nord Est;Occitanie;HBK092;GJH222;GJH222;GJH222;2019-10-29;2019-10-31;2019-10-31;2019-10-31;Exploitation;-;
28895;Cloturé sans suite;Problème remontée de donnée;16281;AUZITS QVEG PMR vers NODE Fijagols;7240;PLATEAU MONTBAZENS RIGNAC (SI);1109;AG Occitanie Nord Est;Occitanie;HBK092;GJH222;GJH222;GJH222;2019-10-29;2019-10-31;2019-10-31;2019-10-31;Exploitation;-;
28892;Cloturé sans suite;Défaut synthèse IP;;;;;1111;AG Thau Méditerranée;Occitanie;GJH222;GJH222;GJH222;GJH222;2019-10-29;2019-10-29;2019-10-29;2019-10-29;Exploitation;-;
28888;Cloturé sans suite;Probleme echelle TPK;74944;VILLENEUVE PR+DO Imbert;22484;L'EAU DE BÉZIERS MEDITERRANEE - LOT 1;1112;AG Béziers Méditerranée;Occitanie;IAF033;IAF033;IAF033;IAF033;2019-10-29;2019-10-29;2019-10-29;2019-10-29;Exploitation;-;
28880;Cloturé;Remplacement de l'ordinateur de la file boue;13603;CARCASSONNE STEP St Jean;24276;CA CARCASSONNE AGGLO - Lot n°2 - Assainissement collectif;1113;AG Aude Pyrénées Orientales;Occitanie;IFK392;AFG555;AFG555;AFG555;2019-10-29;2019-10-29;2019-10-29;2019-10-29;Exploitation;-;
28865;Cloturé sans suite;Problème sur Topkapi;15692;MARSEILLAN PR Pisse saumes;24610;SETE AGGLOPOLE MEDITERRANEE - MARSEILLAN;1111;AG Thau Méditerranée;Occitanie;ICA467;IAF033;IAF033;IAF033;2019-10-29;2019-12-03;2019-12-03;2019-12-03;Exploitation;-;
28863;Cloturé sans suite;topkapi   step;;;14347;CA HERAULT MEDITERRANEE - PEZENAS;1111;AG Thau Méditerranée;Occitanie;BGJ399;IAF033;IAF033;IAF033;2019-10-29;2019-11-13;2019-11-13;2019-11-13;Exploitation;-;
28859;Cloturé sans suite;Remplacement carte GPRS;15932;GDR PR gare;21585;TERRES DE CAMARGUE (CC);1109;AG Occitanie Nord Est;Occitanie;IFD089;FCK343;FCK343;FCK343;2019-10-28;2019-10-28;2019-10-28;2019-10-29;Exploitation;-;
28848;Cloturé sans suite;Problème courbes sur le PR;52594;VALRAS PR 12+DO la Jasse;22485;L'EAU DE BÉZIERS MEDITERRANEE - LOT 2;1112;AG Béziers Méditerranée;Occitanie;QJA840;QJA840;QJA840;QJA840;2019-10-28;2019-10-28;2019-11-12;2019-10-28;Exploitation;-;
28846;Cloturé sans suite;Mise en place imprimante;13303;BÉZIERS STEP de Béziers Plaine St Pierre;22484;L'EAU DE BÉZIERS MEDITERRANEE - LOT 1;1112;AG Béziers Méditerranée;Occitanie;JA4108;IAF033;IAF033;IAF033;2019-10-28;2019-10-28;2019-10-28;2019-10-28;Exploitation;-;
28838;Cloturé sans suite;vérification échelles DO sète;;;;;1111;AG Thau Méditerranée;Occitanie;GV4106;IAF033;IAF033;IAF033;2019-10-28;2019-12-03;2019-12-03;2019-12-03;Exploitation;-;
28829;Cloturé sans suite;Problème GPRS;;;24610;SETE AGGLOPOLE MEDITERRANEE - MARSEILLAN;1111;AG Thau Méditerranée;Occitanie;ICA467;GJH222;GJH222;GJH222;2019-10-28;2019-10-28;2019-10-28;2019-11-04;Exploitation;-;
28813;Cloturé sans suite;Modifications Topkapi;13431;AGDE GRAU PR10 Route de Saint Vincent;10069;CA Hérault Méditerranée - AGDE;1111;AG Thau Méditerranée;Occitanie;DJ4073;HCE437;HCE437;HCE437;2019-10-28;2019-10-30;2019-10-30;2019-10-30;Exploitation;-;
28811;Cloturé sans suite;Suivi Astreinte (Com13/35);;;;;1109;AG Occitanie Nord Est;Occitanie;FCK343;FCK343;FCK343;FCK343;2019-10-28;2019-10-28;2019-10-28;2019-10-28;Exploitation;-;
28806;Cloturé sans suite;Diag;16205;SAINT-AMANS-DES-COTS Réservoir des Tours;28061;SMAEP DE LA VIADÈNE;1109;AG Occitanie Nord Est;Occitanie;CEA207;FCK343;FCK343;FCK343;2019-10-28;2019-10-28;2019-10-28;2019-10-28;Exploitation;-;
28802;Cloturé sans suite;courbe turbidité  EP;13299;BÉZIERS Champ captant Raissac Puits 9-10-11;22480;L'EAU DE BÉZIERS MEDITERRANEE;1112;AG Béziers Méditerranée;Occitanie;ICG507;QJA840;QJA840;QJA840;2019-10-28;2019-10-28;2019-11-12;2019-10-28;Exploitation;-;
28801;Cloturé sans suite;Temps de fonctionnement P1 et P2;77891;LISLE-SUR-TARN PR Las Borios;639;LISLE-SUR-TARN;1110;AG Pyrénées Val de Garonne;Occitanie;UQA403;AIH262;AIH262;AIH262;2019-10-28;2019-11-12;2019-11-27;2019-11-12;Exploitation;-;
28799;Cloturé;réglage chloration a distance;104117;LEUC QAEG SSOEMN vers Leuc réservoir;24275;CA CARCASSONNE AGGLO - Lot n°1 - Eau potable;1113;AG Aude Pyrénées Orientales;Occitanie;BGK570;AFG555;AFG555;AFG555;2019-10-28;2020-01-13;2020-01-28;2020-01-13;Exploitation;-;
28798;Cloturé sans suite;topkapi SAM;98015;MIREVAL PR+TP Maupas Mireval;24611;SETE AGGLOPOLE MEDITERRANEE - MIREVAL ET VIC LA GARDIOLE;1111;AG Thau Méditerranée;Occitanie;BGJ399;IAF033;IAF033;IAF033;2019-10-28;2019-12-03;2019-12-03;2019-12-03;Exploitation;-;
28797;Cloturé sans suite;topkapi  SAM;98015;MIREVAL PR+TP Maupas Mireval;24611;SETE AGGLOPOLE MEDITERRANEE - MIREVAL ET VIC LA GARDIOLE;1111;AG Thau Méditerranée;Occitanie;BGJ399;IAF033;IAF033;IAF033;2019-10-28;2019-12-09;2019-12-09;2019-12-09;Exploitation;-;
28796;Cloturé sans suite;topkapi SAM;98006;MIREVAL PR Madeleine;24611;SETE AGGLOPOLE MEDITERRANEE - MIREVAL ET VIC LA GARDIOLE;1111;AG Thau Méditerranée;Occitanie;BGJ399;GJH222;GJH222;GJH222;2019-10-28;2019-12-23;2019-12-23;2019-12-23;Exploitation;-;
28795;Cloturé sans suite;topkapi /SAM;;;24592;SETE AGGLOPOLE MEDITERRANEE - THAU MARITIMA;1111;AG Thau Méditerranée;Occitanie;BGJ399;IAF033;IAF033;IAF033;2019-10-28;2019-12-12;2019-12-12;2019-12-12;Exploitation;-;
28794;Cloturé sans suite;topkapi / SAM / tableur / reglage;96437;MARSEILLAN PR Belle srcibote;24610;SETE AGGLOPOLE MEDITERRANEE - MARSEILLAN;1111;AG Thau Méditerranée;Occitanie;BGJ399;IAF033;IAF033;IAF033;2019-10-28;2019-12-09;2019-12-09;2019-12-09;Exploitation;-;
28793;Cloturé sans suite;Problème synoptiques SAM;;;24592;SETE AGGLOPOLE MEDITERRANEE - THAU MARITIMA;1111;AG Thau Méditerranée;Occitanie;GID021;;;GJH222;2019-10-27;1970-01-01;1970-01-01;2019-12-24;Exploitation;-;
28786;Cloturé sans suite;Problème remontée de donnée;94023;SAUVIAN PR+TP Ancienne STEP;22484;L'EAU DE BÉZIERS MEDITERRANEE - LOT 1;1112;AG Béziers Méditerranée;Occitanie;HBK092;QJA840;GJH222;GJH222;2019-10-25;2019-10-28;2019-11-12;2019-11-21;Exploitation;-;
28783;Cloturé sans suite;Projet gps one;;;;;1109;AG Occitanie Nord Est;Occitanie;GEK006;IAF033;IAF033;IAF033;2019-10-25;2019-10-25;2019-10-31;2019-10-30;Exploitation;-;
28782;Cloturé sans suite;probleme tpk;16125;LA TERRISSE UTEP du Selvet;28061;SMAEP DE LA VIADÈNE;1109;AG Occitanie Nord Est;Occitanie;BDA246;IAF033;FCK343;FCK343;2019-10-25;2019-10-25;2019-10-25;2019-12-02;Exploitation;-;
28777;Cloturé sans suite;Intégration dans TPK;58328;AGOS VIDALOS Reservoir Village + reprise + UV Agos;25398;AGOS-VIDALOS - Système d'alimentation en eau potable et ass;1110;AG Pyrénées Val de Garonne;Occitanie;GFA340;AIH262;AIH262;AIH262;2019-10-25;2019-11-12;2019-11-27;2020-02-14;Travaux Externes;X402TE;
28776;Cloturé sans suite;Problème remontée de donnée;13320;LIGNAN-SUR-ORB  PR+DO CHATEAU;22484;L'EAU DE BÉZIERS MEDITERRANEE - LOT 1;1112;AG Béziers Méditerranée;Occitanie;HBK092;QJA840;GJH222;GJH222;2019-10-25;2019-10-28;2019-11-12;2020-02-05;Exploitation;-;
28774;Cloturé sans suite;Problème remontée de donnée;96403;CERS PR EU Moulin;22484;L'EAU DE BÉZIERS MEDITERRANEE - LOT 1;1112;AG Béziers Méditerranée;Occitanie;HBK092;QJA840;QJA840;GJH222;2019-10-25;2019-10-28;2019-11-12;2019-10-29;Exploitation;-;
28773;Cloturé;Nouvelle échelle  Turbidités  MAX 2;13826;RIEUX-MINERVOIS Réservoir Ecarts;387;CARCASSONNE AGGLO - RIEUX-MINERVOIS;1113;AG Aude Pyrénées Orientales;Occitanie;HEI224;AFG555;AFG555;AFG555;2019-10-25;2019-10-28;2019-11-12;2019-10-28;Exploitation;-;
28772;Cloturé sans suite;Problème remontée de donnée;67554;BÉZIERS PR ST CLEMENT;22484;L'EAU DE BÉZIERS MEDITERRANEE - LOT 1;1112;AG Béziers Méditerranée;Occitanie;HBK092;QJA840;QJA840;QJA840;2019-10-25;2019-10-28;2019-11-12;2019-12-23;Exploitation;-;
28764;Cloturé sans suite;Problème remontée de donnée;72919;BÉZIERS PR ODALYS;22484;L'EAU DE BÉZIERS MEDITERRANEE - LOT 1;1112;AG Béziers Méditerranée;Occitanie;HBK092;GJH222;GJH222;GJH222;2019-10-25;2019-10-31;2019-10-31;2019-10-31;Exploitation;-;
28763;Cloturé sans suite;Problème remontée de donnée;72786;BÉZIERS PR Courondelle;22484;L'EAU DE BÉZIERS MEDITERRANEE - LOT 1;1112;AG Béziers Méditerranée;Occitanie;HBK092;QJA840;QJA840;GJH222;2019-10-25;2019-10-28;2019-11-12;2019-10-29;Exploitation;-;
28762;Cloturé sans suite;Problème remontée de donnée;72786;BÉZIERS PR Courondelle;22484;L'EAU DE BÉZIERS MEDITERRANEE - LOT 1;1112;AG Béziers Méditerranée;Occitanie;HBK092;QJA840;GJH222;GJH222;2019-10-25;2019-10-28;2019-11-12;2020-01-07;Exploitation;-;
28759;Cloturé sans suite;Pas de remontée sur certaines données;15944;GDR PR ZONE R2;21585;TERRES DE CAMARGUE (CC);1109;AG Occitanie Nord Est;Occitanie;GEK006;FCK343;FCK343;FCK343;2019-10-25;2019-10-25;2019-10-25;2019-10-25;Exploitation;-;
28755;Cloturé sans suite;PR STEU Bruguières;;;17828;CU Toulouse Métropole - Réseaux d'asst EU & EP - Bassin Nord (11 communes);1110;AG Pyrénées Val de Garonne;Occitanie;GEG321;AIH262;AIH262;AIH262;2019-10-25;2019-10-25;2019-11-09;2019-10-25;Exploitation;-;
28743;Cloturé sans suite;Modification du calendrier d'astreinte impossible;;;10069;CA Hérault Méditerranée - AGDE;1111;AG Thau Méditerranée;Occitanie;HBK092;GJH222;GJH222;GJH222;2019-10-25;2019-10-25;2019-10-25;2019-11-06;Exploitation;-;
28737;Cloturé sans suite;Remplacement Modem Com2 OCCAG_ONE;;;;;1109;AG Occitanie Nord Est;Occitanie;GJH222;FCK343;FCK343;FCK343;2019-10-25;2019-10-25;2019-11-09;2020-03-30;Exploitation;-;
28728;Cloturé sans suite;Problème données Aquacalc;13145;LOURDES STEP Vizens;7201;CA TLP - LOURDES;1110;AG Pyrénées Val de Garonne;Occitanie;HBK092;AIH262;AIH262;AIH262;2019-10-24;2019-10-24;2019-10-24;2020-11-17;Exploitation;-;
